CustomerID,orderID,Item,period
28,178,I,105
29,179,K,76
29,180,A,105
29,181,K,81
29,182,A,101
29,183,C,71
29,184,A,99
29,185,G,75
30,186,J,
30,187,J,67
30,188,T,37
30,189,C,82
30,190,K,75
30,191,P,34
30,192,U,30
31,193,Q,34
31,194,D,61
31,195,H,65
31,196,L,97
31,197,G,78
31,198,U,32
32,199,K,78
32,200,C,80
32,201,P,29
32,202,A,101
32,203,N,99
32,204,C,71
32,205,T,37
32,206,H,71
32,207,D,60
33,208,T,44
33,209,M,61
33,210,T,38
33,211,M,65
34,212,C,76
34,213,A,100
34,214,H,73
34,215,L,95
34,216,H,66
34,217,K,79
34,218,B,103
34,219,N,97
35,220,J,57
35,221,J,63
35,222,J,57
35,223,S,30
35,224,B,97
35,225,N,101
35,226,A,98
35,227,H,83
36,228,S,42
36,229,O,33
36,230,O,32
36,231,U,34
36,232,S,33
36,233,M,58
37,234,O,29
37,235,N,98
37,236,O,26
37,237,N,103
37,238,F,46
38,239,N,98
38,240,K,62
38,241,I,104
38,242,I,99
39,243,N,91
39,244,U,30
39,245,U,29
39,246,E,59
39,247,M,53
40,248,Q,31
40,249,E,57
40,250,R,26
40,251,T,36
40,252,D,61
40,253,I,102
40,254,J,62
40,255,C,66
41,256,D,55
41,257,L,108
41,258,D,60
41,259,S,29
41,260,S,29
41,261,K,77
41,262,N,108
42,263,R,22
42,264,Q,21
42,265,B,97
42,266,D,60
42,267,A,103
43,268,U,33
43,269,O,22
43,270,I,102
43,271,H,69
43,272,H,78
43,273,E,63
43,274,R,32
44,275,O,29
44,276,N,101
44,277,L,102
44,278,R,43
45,279,T,36
45,280,A,91
45,281,U,29
45,282,N,93
46,283,M,64
46,284,L,98
46,285,G,72
46,286,M,57
46,287,K,74
47,288,G,79
47,289,O,33
47,290,P,31
47,291,R,34
47,292,E,63
47,293,U,24
47,294,C,71
47,295,U,31
48,296,M,60
48,297,T,50
48,298,J,64
48,299,S,32
48,300,M,49
49,301,N,94
49,302,E,48
49,303,O,20
49,304,U,29
49,305,M,59
49,306,F,40
49,307,K,77
49,308,C,77
50,309,C,72
50,310,C,70
50,311,C,83
50,312,C,74
50,313,C,77
50,314,K,69
50,315,C,67
50,316,I,107
51,317,I,97
51,318,I,94
51,319,H,80
51,320,S,33
51,321,S,27
51,322,T,40
51,323,S,31
51,324,M,65
51,325,T,41
52,326,S,32
52,327,T,42
52,328,M,58
52,329,A,97
52,330,A,105
53,331,A,105
53,332,C,77
53,333,A,103
53,334,A,95
53,335,A,107
53,336,C,72
54,337,T,32
54,338,M,62
54,339,S,29
54,340,S,34
54,341,S,31
55,342,K,74
55,343,C,74
55,344,K,78
55,345,J,64
55,346,E,56
55,347,B,94
55,348,R,30
56,349,O,31
56,350,D,54
56,351,L,100
56,352,D,57
56,353,G,75
56,354,L,89
57,355,N,107
57,356,B,93
57,357,O,31
57,358,I,97
57,359,I,107
57,360,I,102
57,361,B,99
58,362,N,102
58,363,N,95
58,364,Q,29
58,365,E,66
58,366,B,94
59,367,M,56
59,368,I,91
59,369,I,102
59,370,U,28
59,371,C,69
59,372,C,73
59,373,T,30
59,374,A,102
60,375,U,36
60,376,N,103
60,377,D,63
60,378,L,102
60,379,P,34
60,380,K,79
61,381,C,68
61,382,O,25
61,383,K,79
61,384,K,75
61,385,K,77
61,386,C,81
61,387,N,104
61,388,P,37
61,389,T,38
61,390,T,33
62,391,D,58
62,392,F,47
62,393,J,60
62,394,R,26
62,395,L,102
62,396,Q,33
62,397,J,63
62,398,K,79
62,399,P,28
63,400,L,102
63,401,P,29
63,402,R,32
63,403,B,92
63,404,F,37
63,405,R,31
63,406,C,72
63,407,A,105
64,408,S,32
64,409,Q,31
64,410,B,104
64,411,G,72
64,412,I,97
64,413,I,104
64,414,M,67
64,415,L,113
65,416,Q,33
65,417,T,40
65,418,T,54
65,419,T,34
65,420,E,56
66,421,K,75
66,422,B,97
66,423,O,27
66,424,N,95
66,425,O,27
66,426,U,30
66,427,S,29
66,428,M,60
66,429,R,30
67,430,S,26
67,431,S,29
67,432,T,45
67,433,K,81
67,434,S,30
67,435,U,32
68,436,L,92
68,437,B,93
68,438,B,92
68,439,N,101
68,440,D,60
68,441,S,26
68,442,E,64
68,443,B,107
69,444,Q,28
69,445,H,74
69,446,G,66
69,447,G,70
69,448,U,21
70,449,L,91
70,450,Q,43
70,451,F,39
70,452,Q,35
70,453,R,41
70,454,J,60
71,455,O,29
71,456,K,71
71,457,A,99
71,458,C,75
72,459,M,55
72,460,M,61
72,461,M,63
72,462,E,57
72,463,C,71
72,464,J,
72,465,D,55
72,466,D,66
73,467,K,74
73,468,B,108
73,469,H,76
73,470,E,59
73,471,F,37
73,472,N,95
73,473,R,35
74,474,S,27
74,475,M,64
74,476,T,39
74,477,J,70
74,478,K,69
74,479,C,76
75,480,H,70
75,481,U,23
75,482,Q,32
75,483,B,98
75,484,N,94
75,485,U,35
75,486,N,96
75,487,N,94
76,488,T,42
76,489,D,54
76,490,C,62
76,491,P,33
76,492,T,46
76,493,S,20
77,494,J,60
77,495,J,51
77,496,L,104
77,497,B,99
77,498,T,38
77,499,U,23
77,500,M,62
77,501,E,65
78,502,M,60
78,503,J,56
78,504,M,57
78,505,A,101
78,506,A,102
78,507,C,80
78,508,S,36
78,509,T,29
79,510,R,36
79,511,F,36
79,512,B,100
79,513,A,93
80,514,R,23
80,515,Q,23
80,516,R,25
80,517,Q,31
80,518,P,37
81,519,A,107
81,520,A,92
81,521,N,95
81,522,N,97
81,523,B,97
81,524,E,57
81,525,Q,28
81,526,K,71
81,527,N,96
82,528,N,104
82,529,O,27
82,530,U,28
82,531,O,37
82,532,U,27
82,533,I,94
82,534,I,93
83,535,S,30
83,536,M,61
83,537,S,30
83,538,B,98
83,539,F,33
84,540,K,73
84,541,K,71
84,542,C,72
84,543,A,101
84,544,T,38
84,545,M,61
84,546,M,48
84,547,R,28
84,548,B,99
85,549,T,49
85,550,M,54
85,551,M,57
85,552,H,72
85,553,E,64
86,554,U,27
86,555,G,74
86,556,D,56
86,557,H,74
86,558,O,29
86,559,G,73
86,560,K,68
87,561,D,66
87,562,L,101
87,563,F,39
87,564,B,101
87,565,K,83
87,566,A,99
87,567,I,103
87,568,I,100
87,569,I,103
88,570,S,30
88,571,N,100
88,572,S,32
88,573,T,40
88,574,T,45
89,575,E,45
89,576,B,94
89,577,H,74
89,578,P,25
89,579,S,27
89,580,M,66
90,581,E,54
90,582,M,56
90,583,G,77
90,584,A,96
90,585,G,73
90,586,E,60
91,587,U,25
91,588,I,94
91,589,I,94
91,590,U,29
91,591,J,60
91,592,H,85
92,593,C,75
92,594,C,79
92,595,C,79
92,596,F,48
92,597,S,30
92,598,J,53
92,599,F,48
93,600,P,32
93,601,E,66
93,602,Q,26
93,603,E,58
93,604,Q,28
94,605,O,25
94,606,M,62
94,607,Q,35
94,608,R,27
94,609,Q,34
95,610,U,32
95,611,P,28
95,612,P,33
95,613,J,63
95,614,G,69
96,615,I,90
96,616,I,
96,617,B,100
96,618,F,40
96,619,B,93
96,620,F,44
96,621,F,40
96,622,R,26
97,623,T,51
97,624,T,43
97,625,H,80
97,626,P,24
97,627,P,29
98,628,Q,29
98,629,E,55
98,630,R,25
98,631,Q,39
98,632,B,99
98,633,Q,37
98,634,U,19
99,635,K,67
99,636,C,73
99,637,M,57
99,638,N,95
99,639,O,34
99,640,O,37
100,641,M,64
100,642,T,44
100,643,M,63
100,644,L,108
101,645,F,42
101,646,Q,23
101,647,E,67
101,648,Q,30
101,649,U,34
101,650,N,87
101,651,F,42
101,652,E,59
101,653,E,68
102,654,R,25
102,655,R,30
102,656,M,69
102,657,M,58
102,658,I,106
102,659,R,28
103,660,B,94
103,661,E,57
103,662,S,34
103,663,B,106
103,664,K,76
103,665,A,97
103,666,K,83
103,667,S,29
103,668,F,38
104,669,P,39
104,670,N,111
104,671,N,102
104,672,T,40
104,673,T,37
104,674,I,98
104,675,I,98
104,676,H,72
105,677,S,25
105,678,M,63
105,679,M,70
105,680,S,22
105,681,I,96
105,682,N,100
106,683,G,74
106,684,T,41
106,685,M,61
106,686,O,35
106,687,K,76
106,688,C,77
106,689,L,101
106,690,G,77
106,691,G,80
107,692,P,29
107,693,P,36
107,694,P,34
107,695,P,25
107,696,R,30
107,697,Q,32
107,698,A,101
107,699,S,27
108,700,P,26
108,701,P,31
108,702,O,32
108,703,K,71
108,704,A,93
109,705,T,31
109,706,T,41
109,707,S,28
109,708,L,107
109,709,G,79
109,710,O,31
110,711,M,61
110,712,J,66
110,713,J,50
110,714,J,58
111,715,T,45
111,716,T,43
111,717,O,38
111,718,G,76
111,719,C,73
111,720,A,98
111,721,C,79
112,722,O,23
112,723,O,36
112,724,N,95
112,725,J,61
112,726,H,72
112,727,H,73
112,728,H,72
112,729,J,55
113,730,P,29
113,731,S,34
113,732,T,37
113,733,T,31
113,734,M,56
113,735,S,
114,736,R,28
114,737,E,64
114,738,B,87
114,739,B,94
114,740,E,69
114,741,P,27
115,742,S,24
115,743,O,23
115,744,F,31
115,745,D,55
115,746,J,65
115,747,M,66
116,748,P,30
116,749,E,70
116,750,Q,32
116,751,R,37
116,752,F,45
116,753,B,95
116,754,E,60
116,755,H,72
117,756,A,98
117,757,C,73
117,758,A,99
117,759,L,107
117,760,E,62
117,761,E,70
117,762,S,27
118,763,R,27
118,764,A,89
118,765,A,97
118,766,L,99
118,767,F,39
118,768,K,68
119,769,R,31
119,770,Q,35
119,771,S,25
119,772,S,29
119,773,Q,32
120,774,U,19
120,775,C,77
120,776,N,97
120,777,C,80
120,778,K,74
120,779,M,63
120,780,S,33
121,781,E,53
121,782,A,86
121,783,F,33
121,784,E,53
121,785,G,69
121,786,G,69
121,787,G,74
121,788,G,68
121,789,L,104
121,790,N,104
122,791,K,68
122,792,C,77
122,793,F,43
122,794,G,70
122,795,H,76
122,796,M,59
122,797,G,74
122,798,P,27
122,799,I,94
123,800,P,23
123,801,E,61
123,802,B,100
123,803,H,72
123,804,O,25
123,805,U,33
124,806,E,49
124,807,F,35
124,808,Q,27
124,809,R,22
124,810,Q,31
124,811,O,25
124,812,N,109
124,813,N,100
125,814,S,31
125,815,S,30
125,816,S,30
125,817,R,36
125,818,P,26
125,819,H,76
125,820,T,53
126,821,A,97
126,822,K,68
126,823,M,67
126,824,T,44
126,825,T,39
126,826,S,29
126,827,M,60
127,828,P,26
127,829,N,94
127,830,O,25
127,831,B,107
127,832,E,56
128,833,Q,31
128,834,B,99
128,835,R,27
128,836,K,76
128,837,Q,29
129,838,M,59
129,839,M,50
129,840,C,76
129,841,E,54
129,842,Q,29
129,843,B,99
129,844,C,73
130,845,H,77
130,846,I,100
130,847,Q,31
130,848,E,63
130,849,B,93
130,850,R,26
130,851,R,29
130,852,P,32
130,853,R,26
131,854,Q,31
131,855,R,29
131,856,Q,32
131,857,E,60
131,858,R,32
131,859,R,35
131,860,R,28
132,861,B,98
132,862,Q,24
132,863,T,33
132,864,S,35
132,865,S,30
132,866,O,27
132,867,O,31
132,868,R,
133,869,T,30
133,870,T,40
133,871,T,47
133,872,I,105
133,873,S,32
134,874,R,34
134,875,D,61
134,876,R,35
134,877,E,
134,878,K,68
134,879,K,69
134,880,M,63
135,881,D,57
135,882,L,103
135,883,O,
135,884,G,70
135,885,D,59
135,886,G,70
135,887,B,93
135,888,Q,26
135,889,E,50
136,890,S,28
136,891,S,22
136,892,S,25
136,893,O,33
137,894,S,22
137,895,N,95
137,896,U,26
137,897,U,27
137,898,Q,28
137,899,M,50
137,900,T,37
138,901,N,95
138,902,O,37
138,903,N,102
138,904,I,108
138,905,O,26
138,906,I,102
138,907,D,73
138,908,U,30
139,909,K,71
139,910,C,73
139,911,C,68
139,912,C,76
139,913,K,68
139,914,C,70
139,915,A,104
140,916,T,39
140,917,B,100
140,918,B,90
140,919,B,95
141,920,M,49
141,921,N,103
141,922,U,35
141,923,G,71
141,924,K,74
141,925,K,75
141,926,C,76
142,927,O,33
142,928,U,34
142,929,C,77
142,930,K,72
142,931,K,75
142,932,T,37
143,933,O,26
143,934,G,70
143,935,F,48
143,936,Q,28
143,937,S,30
143,938,T,36
143,939,S,38
144,940,M,51
144,941,Q,32
144,942,R,29
144,943,R,35
144,944,J,60
144,945,J,59
144,946,J,55
144,947,J,55
145,948,U,38
145,949,K,72
145,950,K,72
145,951,H,74
145,952,J,59
145,953,J,58
145,954,R,20
145,955,B,94
146,956,T,39
146,957,I,98
146,958,I,97
146,959,D,66
146,960,U,36
147,961,D,56
147,962,Q,31
147,963,B,91
147,964,N,100
147,965,T,38
147,966,C,71
147,967,P,32
147,968,C,83
147,969,K,69
148,970,H,66
148,971,L,93
148,972,L,102
148,973,G,79
148,974,R,20
148,975,K,62
148,976,T,37
149,977,U,28
149,978,O,31
149,979,C,
149,980,C,70
149,981,A,99
150,982,Q,39
150,983,F,40
150,984,S,36
150,985,M,64
150,986,U,28
151,987,O,21
151,988,O,33
151,989,T,36
151,990,M,63
152,991,K,75
152,992,A,97
152,993,E,64
152,994,R,27
152,995,H,84
152,996,D,54
152,997,J,56
153,998,N,105
153,999,B,105
153,1000,K,81
153,1001,K,73
153,1002,J,58
153,1003,F,33
153,1004,E,56
153,1005,A,104
154,1006,E,59
154,1007,E,54
154,1008,B,98
154,1009,U,32
154,1010,K,70
154,1011,K,77
154,1012,A,100
154,1013,A,101
155,1014,P,30
155,1015,O,28
155,1016,O,25
155,1017,K,81
156,1018,U,33
156,1019,U,25
156,1020,P,20
156,1021,D,56
156,1022,G,75
156,1023,M,60
157,1024,F,46
157,1025,E,53
157,1026,E,66
157,1027,D,58
157,1028,L,86
157,1029,P,38
157,1030,P,36
157,1031,M,52
158,1032,R,33
158,1033,I,87
158,1034,B,96
158,1035,J,57
158,1036,J,62
158,1037,Q,27
158,1038,R,19
159,1039,Q,21
159,1040,Q,25
159,1041,R,35
159,1042,Q,33
159,1043,Q,32
160,1044,U,28
160,1045,O,39
160,1046,K,81
160,1047,D,54
160,1048,G,75
160,1049,K,73
160,1050,C,70
160,1051,C,69
161,1052,S,27
161,1053,R,26
161,1054,B,98
161,1055,B,93
161,1056,Q,29
162,1057,R,38
162,1058,L,101
162,1059,Q,34
162,1060,I,101
162,1061,N,99
162,1062,O,36
162,1063,T,45
162,1064,T,37
163,1065,I,94
163,1066,I,96
163,1067,I,106
163,1068,I,97
163,1069,I,107
163,1070,G,80
163,1071,U,19
163,1072,E,59
164,1073,R,29
164,1074,E,60
164,1075,K,64
164,1076,K,64
164,1077,I,102
164,1078,C,74
164,1079,A,92
164,1080,C,75
165,1081,S,25
165,1082,M,57
165,1083,F,42
165,1084,E,62
165,1085,R,30
165,1086,P,23
165,1087,N,103
166,1088,Q,36
166,1089,N,94
166,1090,F,40
166,1091,O,26
166,1092,P,34
167,1093,C,69
167,1094,S,33
167,1095,S,30
167,1096,F,40
167,1097,D,67
167,1098,C,73
167,1099,K,70
168,1100,Q,28
168,1101,S,29
168,1102,T,30
168,1103,T,47
169,1104,G,79
169,1105,P,23
169,1106,K,72
169,1107,S,21
169,1108,M,53
169,1109,S,38
169,1110,H,73
170,1111,A,102
170,1112,A,101
170,1113,B,101
170,1114,O,29
170,1115,G,63
170,1116,G,67
170,1117,G,70
170,1118,C,66
171,1119,F,35
171,1120,L,107
171,1121,I,102
171,1122,P,32
171,1123,A,91
171,1124,T,41
171,1125,S,29
171,1126,P,29
172,1127,Q,31
172,1128,Q,22
172,1129,R,28
172,1130,S,23
172,1131,O,32
172,1132,U,26
172,1133,P,26
173,1134,O,27
173,1135,U,31
173,1136,C,80
173,1137,A,96
173,1138,K,74
174,1139,M,65
174,1140,S,29
174,1141,M,46
174,1142,M,54
174,1143,H,79
175,1144,U,36
175,1145,U,37
175,1146,C,71
175,1147,C,68
175,1148,R,28
175,1149,Q,20
176,1150,M,65
176,1151,A,105
176,1152,C,75
176,1153,M,58
176,1154,H,71
176,1155,E,53
177,1156,E,58
177,1157,T,47
177,1158,M,62
177,1159,B,99
177,1160,Q,38
177,1161,F,46
177,1162,U,24
177,1163,N,105
178,1164,S,34
178,1165,I,101
178,1166,G,75
178,1167,G,79
178,1168,N,106
178,1169,U,21
178,1170,U,18
179,1171,K,79
179,1172,C,80
179,1173,D,59
179,1174,H,75
179,1175,L,92
179,1176,L,98
179,1177,N,100
179,1178,U,19
180,1179,R,31
180,1180,F,42
180,1181,Q,25
180,1182,F,46
180,1183,F,36
181,1184,S,30
181,1185,S,31
181,1186,G,77
181,1187,L,99
181,1188,F,41
181,1189,M,61
182,1190,H,75
182,1191,D,60
182,1192,D,52
182,1193,G,75
182,1194,K,79
182,1195,O,19
182,1196,B,109
182,1197,E,62
182,1198,R,29
183,1199,P,35
183,1200,O,34
183,1201,O,30
183,1202,D,51
183,1203,H,76
183,1204,T,35
183,1205,S,29
184,1206,F,49
184,1207,U,28
184,1208,D,55
184,1209,L,101
184,1210,J,61
184,1211,J,60
184,1212,O,32
185,1213,J,67
185,1214,J,58
185,1215,H,71
185,1216,G,77
185,1217,R,25
185,1218,F,32
185,1219,L,91
185,1220,D,61
185,1221,D,59
186,1222,J,51
186,1223,J,70
186,1224,M,56
186,1225,H,71
186,1226,B,101
186,1227,L,102
187,1228,M,58
187,1229,L,103
187,1230,Q,30
187,1231,F,45
187,1232,Q,32
187,1233,E,62
187,1234,P,27
188,1235,C,80
188,1236,L,99
188,1237,H,76
188,1238,K,69
188,1239,I,90
188,1240,D,59
188,1241,N,100
188,1242,H,69
188,1243,J,62
188,1244,A,99
189,1245,T,33
189,1246,Q,30
189,1247,Q,31
189,1248,E,57
189,1249,E,66
189,1250,R,32
189,1251,R,22
190,1252,J,58
190,1253,I,98
190,1254,N,102
190,1255,O,34
190,1256,O,28
190,1257,U,33
190,1258,N,100
190,1259,N,95
191,1260,L,97
191,1261,R,38
191,1262,Q,31
191,1263,D,65
191,1264,M,61
191,1265,M,58
191,1266,S,28
191,1267,S,29
191,1268,T,38
192,1269,R,29
192,1270,H,73
192,1271,D,57
192,1272,F,39
192,1273,Q,31
193,1274,C,75
193,1275,K,73
193,1276,C,69
193,1277,C,75
193,1278,M,60
193,1279,T,38
193,1280,I,99
193,1281,J,
194,1282,B,98
194,1283,B,104
194,1284,E,59
194,1285,H,72
194,1286,C,77
194,1287,G,59
195,1288,R,32
195,1289,B,98
195,1290,T,37
195,1291,M,69
195,1292,F,41
196,1293,S,26
196,1294,S,39
196,1295,U,31
196,1296,U,26
196,1297,O,31
197,1298,S,29
197,1299,T,41
197,1300,E,60
197,1301,F,46
197,1302,F,32
197,1303,C,75
198,1304,P,26
198,1305,E,58
198,1306,R,26
198,1307,F,33
198,1308,F,32
198,1309,R,28
198,1310,F,36
198,1311,R,33
199,1312,Q,38
199,1313,E,65
199,1314,U,29
199,1315,A,95
200,1316,T,49
200,1317,F,43
200,1318,F,40
200,1319,E,63
200,1320,Q,33
200,1321,Q,24
201,1322,J,56
201,1323,I,97
201,1324,I,106
201,1325,D,57
201,1326,J,65
201,1327,D,59
201,1328,Q,38
201,1329,D,63
202,1330,T,43
202,1331,A,99
202,1332,C,76
202,1333,C,81
202,1334,A,96
202,1335,R,32
202,1336,F,38
203,1337,S,27
203,1338,F,33
203,1339,E,64
203,1340,E,68
203,1341,I,94
204,1342,S,14
204,1343,T,33
204,1344,M,58
204,1345,S,27
204,1346,G,73
204,1347,F,38
205,1348,T,36
205,1349,D,60
205,1350,I,101
205,1351,L,102
205,1352,L,99
206,1353,R,32
206,1354,Q,39
206,1355,S,34
206,1356,L,99
207,1357,E,63
207,1358,Q,33
207,1359,B,104
207,1360,E,68
207,1361,L,95
207,1362,L,96
207,1363,G,68
208,1364,C,70
208,1365,P,36
208,1366,K,66
208,1367,R,34
208,1368,Q,25
208,1369,Q,26
208,1370,L,108
208,1371,H,85
208,1372,G,70
209,1373,G,68
209,1374,K,74
209,1375,T,43
209,1376,M,56
209,1377,M,65
209,1378,S,35
209,1379,J,59
210,1380,T,35
210,1381,S,27
210,1382,K,76
210,1383,Q,27
210,1384,S,33
210,1385,Q,29
211,1386,T,36
211,1387,L,97
211,1388,I,98
211,1389,J,59
212,1390,M,54
212,1391,R,32
212,1392,Q,20
212,1393,M,57
212,1394,S,33
213,1395,B,96
213,1396,E,57
213,1397,K,80
213,1398,M,55
213,1399,Q,33
213,1400,F,34
213,1401,H,69
213,1402,N,100
213,1403,R,37
214,1404,J,58
214,1405,M,64
214,1406,C,92
214,1407,J,54
214,1408,J,57
214,1409,Q,28
214,1410,P,26
215,1411,C,76
215,1412,I,101
215,1413,I,107
215,1414,A,92
215,1415,A,100
215,1416,P,27
215,1417,L,105
215,1418,E,56
215,1419,Q,20
216,1420,K,80
216,1421,K,76
216,1422,S,31
216,1423,H,71
216,1424,T,40
216,1425,H,78
216,1426,G,68
216,1427,G,80
216,1428,G,67
216,1429,P,23
217,1430,P,28
217,1431,O,36
217,1432,U,24
217,1433,T,40
217,1434,S,29
217,1435,B,96
218,1436,S,32
218,1437,S,41
218,1438,J,54
218,1439,I,105
219,1440,O,32
219,1441,U,37
219,1442,O,25
219,1443,U,38
219,1444,D,55
219,1445,D,59
220,1446,N,103
220,1447,B,101
220,1448,B,96
220,1449,Q,29
220,1450,F,41
221,1451,A,95
221,1452,C,70
221,1453,K,71
221,1454,K,71
221,1455,K,68
221,1456,C,76
221,1457,C,77
222,1458,Q,26
222,1459,P,22
222,1460,C,71
222,1461,A,92
222,1462,A,112
223,1463,T,33
223,1464,P,31
223,1465,O,24
223,1466,J,54
223,1467,R,27
223,1468,E,55
223,1469,D,66
223,1470,G,68
224,1471,U,33
224,1472,F,31
224,1473,E,57
224,1474,I,98
224,1475,I,103
225,1476,R,40
225,1477,R,31
225,1478,Q,24
225,1479,K,72
225,1480,I,102
226,1481,N,101
226,1482,A,98
226,1483,C,76
226,1484,F,37
226,1485,E,66
227,1486,N,98
227,1487,A,104
227,1488,R,29
227,1489,U,32
227,1490,C,69
227,1491,R,22
228,1492,U,27
228,1493,D,65
228,1494,Q,36
228,1495,E,55
228,1496,R,32
228,1497,R,37
229,1498,S,24
229,1499,M,62
229,1500,A,99
229,1501,C,71
229,1502,C,66
230,1503,R,33
230,1504,R,29
230,1505,R,28
230,1506,E,64
230,1507,K,70
230,1508,K,70
231,1509,F,38
231,1510,Q,27
231,1511,F,40
231,1512,Q,28
231,1513,Q,34
231,1514,H,75
231,1515,G,76
232,1516,O,33
232,1517,N,106
232,1518,S,27
232,1519,K,80
232,1520,C,75
233,1521,M,67
233,1522,G,72
233,1523,H,71
233,1524,T,39
233,1525,H,67
234,1526,B,104
234,1527,J,54
234,1528,B,98
234,1529,E,57
234,1530,Q,35
234,1531,F,34
235,1532,J,58
235,1533,M,63
235,1534,T,39
235,1535,S,30
235,1536,M,61
235,1537,S,19
235,1538,E,57
236,1539,M,64
236,1540,H,70
236,1541,T,41
236,1542,S,27
236,1543,R,37
236,1544,E,64
236,1545,E,70
236,1546,J,56
237,1547,J,59
237,1548,E,62
237,1549,Q,36
237,1550,C,66
237,1551,J,57
237,1552,U,31
237,1553,U,33
237,1554,E,59
237,1555,R,30
237,1556,T,37
238,1557,E,64
238,1558,R,33
238,1559,E,55
238,1560,F,39
238,1561,R,25
238,1562,A,108
238,1563,A,95
238,1564,R,31
238,1565,F,45
239,1566,Q,29
239,1567,R,28
239,1568,E,60
239,1569,R,27
239,1570,R,26
239,1571,R,33
239,1572,R,22
240,1573,S,35
240,1574,P,24
240,1575,P,29
240,1576,P,27
240,1577,O,27
241,1578,M,57
241,1579,M,56
241,1580,T,46
241,1581,E,55
241,1582,A,102
242,1583,Q,32
242,1584,E,64
242,1585,U,28
242,1586,U,37
243,1587,R,24
243,1588,Q,39
243,1589,A,103
243,1590,A,101
243,1591,C,68
244,1592,R,24
244,1593,R,25
244,1594,K,77
244,1595,A,103
244,1596,C,76
245,1597,O,29
245,1598,U,23
245,1599,U,26
245,1600,O,33
245,1601,M,55
245,1602,J,49
246,1603,N,107
246,1604,O,32
246,1605,I,99
246,1606,I,99
246,1607,A,108
246,1608,K,82
246,1609,C,75
247,1610,T,44
247,1611,T,35
247,1612,H,73
247,1613,I,102
247,1614,I,103
247,1615,I,105
248,1616,K,73
248,1617,C,82
248,1618,K,66
248,1619,O,26
248,1620,O,37
248,1621,O,32
248,1622,H,76
249,1623,P,31
249,1624,N,99
249,1625,N,96
249,1626,U,31
249,1627,B,100
250,1628,U,32
250,1629,D,55
250,1630,L,105
250,1631,D,59
250,1632,P,29
250,1633,P,30
251,1634,K,73
251,1635,K,67
251,1636,J,60
251,1637,J,57
251,1638,J,
251,1639,J,55
251,1640,K,74
251,1641,G,68
251,1642,H,74
251,1643,Q,36
252,1644,L,110
252,1645,E,63
252,1646,A,97
252,1647,A,105
252,1648,C,74
252,1649,N,93
252,1650,O,33
252,1651,J,62
252,1652,J,56
252,1653,N,95
